year,eea_cell_code,speciesKey,n,min_coord_uncertainty
1913,1kmE4813N3271,1039017,6,1000
1913,1kmE4813N3271,1047875,4,1000
1913,1kmE4813N3271,1048809,1,1000
1913,1kmE4813N3271,1066713,3,1000
1913,1kmE4813N3271,1068608,1,1000
1913,1kmE4813N3271,1091378,1,1000
1913,1kmE4813N3271,1091565,1,1000
1913,1kmE4813N3271,1095904,1,1000
1913,1kmE4813N3271,1115830,1,1000
1913,1kmE4813N3271,1126665,2,1000
1913,1kmE4813N3271,1164369,1,1000
1913,1kmE4813N3271,1174232,1,1000
1913,1kmE4813N3271,1184730,2,1000
1913,1kmE4813N3271,1203137,3,1000
1913,1kmE4813N3271,1214072,1,1000
1913,1kmE4813N3271,1218525,1,1000
1913,1kmE4813N3271,1237544,2,1000
1913,1kmE4813N3271,1248764,1,1000
1913,1kmE4813N3271,4290685,2,1000
1913,1kmE4813N3271,4404556,3,1000
1913,1kmE4813N3271,4425804,1,1000
1913,1kmE4813N3271,4427377,1,1000
1913,1kmE4813N3271,4427398,1,1000
1913,1kmE4813N3271,4427399,1,1000
1913,1kmE4813N3271,4432936,5,1000
1913,1kmE4813N3271,4432980,1,1000
1913,1kmE4813N3271,4434004,1,1000
1913,1kmE4813N3271,4438188,1,1000
1913,1kmE4813N3271,4438224,1,1000
1913,1kmE4813N3271,4448316,1,1000
1913,1kmE4813N3271,4448343,1,1000
1913,1kmE4813N3271,4448375,3,1000
1913,1kmE4813N3271,4452079,1,1000
1913,1kmE4813N3271,4452305,1,1000
1913,1kmE4813N3271,4454595,1,1000
1913,1kmE4813N3271,4458711,1,1000
1913,1kmE4813N3271,4459737,1,1000
1913,1kmE4813N3271,4463346,1,1000
1913,1kmE4813N3271,4463360,2,1000
1913,1kmE4813N3271,4463401,1,1000
1913,1kmE4813N3271,4463445,1,1000
1913,1kmE4813N3271,4463605,1,1000
1913,1kmE4813N3271,4463758,6,1000
1913,1kmE4813N3271,4469860,6,1000
1913,1kmE4813N3271,4469891,1,1000
1913,1kmE4813N3271,4469919,1,1000
1913,1kmE4813N3271,4470008,1,1000
1913,1kmE4813N3271,4470085,3,1000
1913,1kmE4813N3271,4470260,2,1000
1913,1kmE4813N3271,4470363,3,1000
1913,1kmE4813N3271,4988363,2,1000
1913,1kmE4813N3271,4989378,1,1000
1913,1kmE4813N3271,4989405,1,1000
1913,1kmE4813N3271,5743293,1,1000
1913,1kmE4813N3271,5745389,1,1000
1913,1kmE4813N3271,5752970,4,1000
1913,1kmE4813N3271,5753548,2,1000
1913,1kmE4813N3271,5753697,1,1000
1913,1kmE4813N3271,5995929,2,1000
1913,1kmE4813N3271,7576840,2,1000
1913,1kmE4813N3271,7759824,2,1000
1913,1kmE4813N3271,8016249,1,1000
1913,1kmE4813N3271,8114223,1,1000
1913,1kmE4813N3271,8463266,1,1000
1913,1kmE4813N3271,9602851,3,1000
1913,1kmE4813N3271,9715608,1,1000
1913,1kmE4813N3271,9795476,1,1000
1913,1kmE4814N3269,4432936,1,1000
1913,1kmE4814N3269,4445037,1,1000
1913,1kmE4814N3269,4463360,1,1000
1913,1kmE4814N3269,5752970,1,1000
1913,1kmE4814N3270,1034064,1,1000
1913,1kmE4814N3270,1034330,2,1000
1913,1kmE4814N3270,1034441,3,1000
1913,1kmE4814N3270,1035195,4,1000
1913,1kmE4814N3270,1038219,1,1000
1913,1kmE4814N3270,1038313,3,1000
1913,1kmE4814N3270,1038778,1,1000
1913,1kmE4814N3270,1038994,1,1000
1913,1kmE4814N3270,1039003,1,1000
1913,1kmE4814N3270,1039017,1,1000
1913,1kmE4814N3270,1040460,1,1000
1913,1kmE4814N3270,1043102,1,1000
1913,1kmE4814N3270,1044984,2,1000
1913,1kmE4814N3270,1045022,1,1000
1913,1kmE4814N3270,1045843,1,1000
1913,1kmE4814N3270,1046849,1,1000
1913,1kmE4814N3270,1047875,3,1000
1913,1kmE4814N3270,1067409,2,1000
1913,1kmE4814N3270,1069185,3,1000
1913,1kmE4814N3270,1091378,1,1000
1913,1kmE4814N3270,1094720,2,1000
1913,1kmE4814N3270,1095904,1,1000
1913,1kmE4814N3270,1115830,2,1000
1913,1kmE4814N3270,1164351,1,1000
1913,1kmE4814N3270,1172407,1,1000
1913,1kmE4814N3270,1174232,2,1000
1913,1kmE4814N3270,1175153,1,1000
1913,1kmE4814N3270,1237544,1,1000
1913,1kmE4814N3270,1248764,2,1000
1913,1kmE4814N3270,4290685,5,1000
1913,1kmE4814N3270,4404556,4,1000
1913,1kmE4814N3270,4425804,1,1000
1913,1kmE4814N3270,4432936,8,1000
1913,1kmE4814N3270,4433349,2,1000
1913,1kmE4814N3270,4433951,3,1000
1913,1kmE4814N3270,4434004,2,1000
1913,1kmE4814N3270,4437965,1,1000
1913,1kmE4814N3270,4438006,1,1000
1913,1kmE4814N3270,4438091,1,1000
1913,1kmE4814N3270,4438099,1,1000
1913,1kmE4814N3270,4438188,1,1000
1913,1kmE4814N3270,4448343,1,1000
1913,1kmE4814N3270,4448375,3,1000
1913,1kmE4814N3270,4452079,1,1000
1913,1kmE4814N3270,4456507,1,1000
1913,1kmE4814N3270,4462027,3,1000
1913,1kmE4814N3270,4463360,1,1000
1913,1kmE4814N3270,4463441,1,1000
1913,1kmE4814N3270,4463758,10,1000
1913,1kmE4814N3270,4469808,1,1000
1913,1kmE4814N3270,4469821,1,1000
1913,1kmE4814N3270,4469860,10,1000
1913,1kmE4814N3270,4469891,3,1000
1913,1kmE4814N3270,4469919,1,1000
1913,1kmE4814N3270,4470085,4,1000
1913,1kmE4814N3270,4470170,4,1000
1913,1kmE4814N3270,4470279,1,1000
1913,1kmE4814N3270,4470334,2,1000
1913,1kmE4814N3270,4470353,1,1000
1913,1kmE4814N3270,4470363,3,1000
1913,1kmE4814N3270,4471125,1,1000
1913,1kmE4814N3270,4480502,1,1000
1913,1kmE4814N3270,4989405,1,1000
1913,1kmE4814N3270,4990283,1,1000
1913,1kmE4814N3270,5745389,2,1000
1913,1kmE4814N3270,5749344,1,1000
1913,1kmE4814N3270,5752077,2,1000
1913,1kmE4814N3270,5752087,1,1000
1913,1kmE4814N3270,5752123,1,1000
1913,1kmE4814N3270,5752970,3,1000
1913,1kmE4814N3270,5753697,1,1000
1913,1kmE4814N3270,5755066,1,1000
1913,1kmE4814N3270,5755075,1,1000
1913,1kmE4814N3270,5872124,1,1000
1913,1kmE4814N3270,5995929,1,1000
1913,1kmE4814N3270,6097385,2,1000
1913,1kmE4814N3270,7576840,1,1000
1913,1kmE4814N3270,7659055,1,1000
1913,1kmE4814N3270,8016249,1,1000
1913,1kmE4814N3270,8106111,1,1000
1913,1kmE4814N3270,8294401,1,1000
1913,1kmE4814N3270,8463266,2,1000
1913,1kmE4814N3270,9602851,5,1000
1913,1kmE4814N3270,10994058,1,1000
1913,1kmE4814N3271,1034064,3,1000
1913,1kmE4814N3271,1034329,2,1000
1913,1kmE4814N3271,1034330,2,1000
1913,1kmE4814N3271,1034441,1,1000
1913,1kmE4814N3271,1034449,1,1000
1913,1kmE4814N3271,1035195,2,1000
1913,1kmE4814N3271,1037937,2,1000
1913,1kmE4814N3271,1038778,2,1000
1913,1kmE4814N3271,1038798,1,1000
1913,1kmE4814N3271,1038994,1,1000
1913,1kmE4814N3271,1039003,1,1000
1913,1kmE4814N3271,1039006,2,1000
1913,1kmE4814N3271,1039017,3,1000
1913,1kmE4814N3271,1043066,1,1000
1913,1kmE4814N3271,1043102,3,1000
1913,1kmE4814N3271,1044983,1,1000
1913,1kmE4814N3271,1044984,1,1000
1913,1kmE4814N3271,1045843,3,1000
1913,1kmE4814N3271,1046849,1,1000
1913,1kmE4814N3271,1047568,1,1000
1913,1kmE4814N3271,1047875,3,1000
1913,1kmE4814N3271,1048809,2,1000
1913,1kmE4814N3271,1066713,5,1000
1913,1kmE4814N3271,1068879,1,1000
1913,1kmE4814N3271,1091378,2,1000
1913,1kmE4814N3271,1091565,1,1000
1913,1kmE4814N3271,1094666,1,1000
1913,1kmE4814N3271,1094679,1,1000
1913,1kmE4814N3271,1094700,1,1000
1913,1kmE4814N3271,1095760,1,1000
1913,1kmE4814N3271,1115830,2,1000
1913,1kmE4814N3271,1164351,7,1000
1913,1kmE4814N3271,1164369,1,1000
1913,1kmE4814N3271,1174272,1,1000
1913,1kmE4814N3271,1181325,1,1000
1913,1kmE4814N3271,1191105,1,1000
1913,1kmE4814N3271,1203137,1,1000
1913,1kmE4814N3271,1237544,1,1000
1913,1kmE4814N3271,1248764,3,1000
1913,1kmE4814N3271,4290685,1,1000
1913,1kmE4814N3271,4404556,4,1000
1913,1kmE4814N3271,4425804,2,1000
1913,1kmE4814N3271,4427398,1,1000
1913,1kmE4814N3271,4431637,1,1000
1913,1kmE4814N3271,4432936,6,1000
1913,1kmE4814N3271,4433308,1,1000
1913,1kmE4814N3271,4433349,1,1000
1913,1kmE4814N3271,4433574,1,1000
1913,1kmE4814N3271,4433931,3,1000
1913,1kmE4814N3271,4434004,1,1000
1913,1kmE4814N3271,4437965,2,1000
1913,1kmE4814N3271,4438167,1,1000
1913,1kmE4814N3271,4438188,1,1000
1913,1kmE4814N3271,4445037,2,1000
1913,1kmE4814N3271,4448343,2,1000
1913,1kmE4814N3271,4448375,2,1000
1913,1kmE4814N3271,4452079,1,1000
1913,1kmE4814N3271,4452680,2,1000
1913,1kmE4814N3271,4457994,1,1000
1913,1kmE4814N3271,4459737,1,1000
1913,1kmE4814N3271,4460252,3,1000
1913,1kmE4814N3271,4462027,2,1000
1913,1kmE4814N3271,4463360,1,1000
1913,1kmE4814N3271,4463401,1,1000
1913,1kmE4814N3271,4463433,1,1000
1913,1kmE4814N3271,4463441,1,1000
1913,1kmE4814N3271,4463605,1,1000
1913,1kmE4814N3271,4463758,7,1000
1913,1kmE4814N3271,4465183,1,1000
1913,1kmE4814N3271,4468969,1,1000
1913,1kmE4814N3271,4469808,2,1000
1913,1kmE4814N3271,4469860,4,1000
1913,1kmE4814N3271,4469867,1,1000
1913,1kmE4814N3271,4469919,1,1000
1913,1kmE4814N3271,4470008,2,1000
1913,1kmE4814N3271,4470260,2,1000
1913,1kmE4814N3271,4470294,1,1000
1913,1kmE4814N3271,4470323,1,1000
1913,1kmE4814N3271,4470363,1,1000
1913,1kmE4814N3271,4470451,1,1000
1913,1kmE4814N3271,4988363,1,1000
1913,1kmE4814N3271,4990283,1,1000
1913,1kmE4814N3271,5745389,2,1000
1913,1kmE4814N3271,5752632,1,1000
1913,1kmE4814N3271,5752653,1,1000
1913,1kmE4814N3271,5752970,4,1000
1913,1kmE4814N3271,5753697,1,1000
1913,1kmE4814N3271,5995929,4,1000
1913,1kmE4814N3271,7680878,1,1000
1913,1kmE4814N3271,7942747,2,1000
1913,1kmE4814N3271,7973415,1,1000
1913,1kmE4814N3271,8394928,2,1000
1913,1kmE4814N3271,8463266,1,1000
1913,1kmE4814N3271,9602851,8,1000
1913,1kmE4815N3270,1035195,1,1000
1913,1kmE4815N3270,1095904,1,1000
1913,1kmE4815N3270,4432936,1,1000
1913,1kmE4815N3270,4463605,1,1000
1913,1kmE4815N3270,4470085,1,1000
1913,1kmE4815N3270,5872954,1,1000
1913,1kmE4815N3271,1035195,1,1000
1913,1kmE4815N3271,1067409,1,1000
1913,1kmE4815N3271,1069185,1,1000
1913,1kmE4815N3271,4448819,1,1000
1913,1kmE4815N3271,5752970,1,1000
1913,1kmE5216N3201,1144307,1,1000
1913,1kmE5216N3201,4431707,1,1000
1913,1kmE5216N3201,7887483,1,1000
1913,1kmE5216N3201,8571136,1,1000
1913,1kmE5216N3202,9128025,1,1000
1913,1kmE5217N3201,4458797,1,1000
1913,1kmE5217N3201,8349338,1,1000
1913,1kmE5217N3202,1126665,1,1000
1913,1kmE5217N3202,4432706,1,1000
1913,1kmE5217N3202,4432763,1,1000
1913,1kmE5217N3202,7570998,1,1000
1913,1kmE5297N3610,9128025,1,1000
1913,1kmE5755N3240,7879157,1,1000
1913,1kmE6017N3868,1126209,1,1000
1913,1kmE6017N3868,4458855,1,1000
1913,1kmE6134N4071,4458867,1,1000
1913,1kmE6134N4071,4458870,1,1000
1913,1kmE6135N4070,1129494,1,1000
1913,1kmE6135N4071,1144307,1,1000
1913,1kmE6172N3293,5002115,1,1000
1913,1kmE6172N3293,7933619,1,1000
1913,1kmE6172N3294,8548948,1,1000
1913,1kmE6172N3295,5002115,1,1000
1913,1kmE6173N3295,5002115,1,1000
1913,1kmE6534N2959,5001643,1,1000
1913,1kmE6545N2877,4459546,1,1000
1913,1kmE6545N2877,5005909,2,1000
1913,1kmE6549N3563,4458855,1,1000
1913,1kmE6549N3563,4458867,1,1000
1913,1kmE6549N3564,4458855,1,1000
1913,1kmE6549N3564,8583922,1,1000
1913,1kmE6550N3563,4458867,1,1000
1913,1kmE6550N3563,8796936,1,1000
1913,1kmE6550N3564,8349338,1,1000
1913,1kmE7006N2810,4738352,1,1000
1913,1kmE7006N2811,4738352,1,1000
1913,1kmE7021N2800,9336266,2,1000
1913,1kmE7021N2801,9336266,2,1000
1913,1kmE7021N2802,9336266,1,1000
1913,1kmE7022N2801,9336266,2,1000
1914,1kmE4433N3090,1122893,1,1000
1914,1kmE4433N3091,6269529,1,1000
1914,1kmE4813N3270,1034242,4,1000
1914,1kmE4813N3270,1034452,1,1000
1914,1kmE4813N3270,1043318,3,1000
1914,1kmE4813N3270,1043572,7,1000
1914,1kmE4813N3270,1048319,1,1000
1914,1kmE4813N3270,1048335,1,1000
1914,1kmE4813N3270,1048626,1,1000
1914,1kmE4813N3270,1069458,3,1000
1914,1kmE4813N3270,1095953,2,1000
1914,1kmE4813N3270,1162856,1,1000
1914,1kmE4813N3270,1181210,1,1000
1914,1kmE4813N3270,1181282,1,1000
1914,1kmE4813N3270,1181356,3,1000
1914,1kmE4813N3270,1181454,1,1000
1914,1kmE4813N3270,1191136,1,1000
1914,1kmE4813N3270,1195043,1,1000
1914,1kmE4813N3270,1196192,1,1000
1914,1kmE4813N3270,1214795,2,1000
1914,1kmE4813N3270,1245893,1,1000
1914,1kmE4813N3270,1248764,1,1000
1914,1kmE4813N3270,4432917,2,1000
1914,1kmE4813N3270,4433269,1,1000
1914,1kmE4813N3270,4433381,1,1000
1914,1kmE4813N3270,4433445,1,1000
1914,1kmE4813N3270,4445318,1,1000
1914,1kmE4813N3270,4452252,2,1000
1914,1kmE4813N3270,4452258,1,1000
1914,1kmE4813N3270,4457616,1,1000
1914,1kmE4813N3270,4458916,1,1000
1914,1kmE4813N3270,4459693,3,1000
1914,1kmE4813N3270,4459711,1,1000
1914,1kmE4813N3270,4460252,1,1000
1914,1kmE4813N3270,4461529,2,1000
1914,1kmE4813N3270,4463441,2,1000
1914,1kmE4813N3270,4463474,1,1000
1914,1kmE4813N3270,4463804,1,1000
1914,1kmE4813N3270,4465742,3,1000
1914,1kmE4813N3270,5022469,1,1000
1914,1kmE4813N3270,5022479,1,1000
1914,1kmE4813N3270,5022579,1,1000
1914,1kmE4813N3270,5022592,2,1000
1914,1kmE4813N3270,5022722,4,1000
1914,1kmE4813N3270,5022738,6,1000
1914,1kmE4813N3270,5750452,1,1000
1914,1kmE4813N3270,5752049,1,1000
1914,1kmE4813N3270,5752635,1,1000
1914,1kmE4813N3270,5752949,6,1000
1914,1kmE4813N3270,5877900,4,1000
1914,1kmE4813N3270,6097745,1,1000
1914,1kmE4813N3270,6097779,1,1000
1914,1kmE4813N3270,6097780,1,1000
1914,1kmE4813N3270,6097784,1,1000
1914,1kmE4813N3270,7704804,2,1000
1914,1kmE4813N3270,7791391,1,1000
1914,1kmE4813N3270,8210670,1,1000
1914,1kmE4813N3270,8544630,1,1000
1914,1kmE4813N3270,9732007,1,1000
1914,1kmE4813N3270,9750962,1,1000
1914,1kmE4813N3270,9795476,1,1000
1914,1kmE4813N3270,10994058,1,1000
1914,1kmE4813N3271,1034242,6,1000
1914,1kmE4813N3271,1034452,1,1000
1914,1kmE4813N3271,1039254,1,1000
1914,1kmE4813N3271,1043318,1,1000
1914,1kmE4813N3271,1043572,10,1000
1914,1kmE4813N3271,1048335,1,1000
1914,1kmE4813N3271,1048626,1,1000
1914,1kmE4813N3271,1069458,3,1000
1914,1kmE4813N3271,1095899,1,1000
1914,1kmE4813N3271,1095953,1,1000
1914,1kmE4813N3271,1181282,3,1000
1914,1kmE4813N3271,1191191,2,1000
1914,1kmE4813N3271,1194901,1,1000
1914,1kmE4813N3271,1195043,3,1000
1914,1kmE4813N3271,1203137,2,1000
1914,1kmE4813N3271,1245893,1,1000
1914,1kmE4813N3271,4432917,1,1000
1914,1kmE4813N3271,4433381,1,1000
1914,1kmE4813N3271,4448418,1,1000
1914,1kmE4813N3271,4452252,1,1000
1914,1kmE4813N3271,4452258,1,1000
1914,1kmE4813N3271,4454813,3,1000
1914,1kmE4813N3271,4457616,1,1000
1914,1kmE4813N3271,4458916,2,1000
1914,1kmE4813N3271,4459711,2,1000
1914,1kmE4813N3271,4459758,2,1000
1914,1kmE4813N3271,4460252,1,1000
1914,1kmE4813N3271,4461529,2,1000
1914,1kmE4813N3271,4461535,1,1000
1914,1kmE4813N3271,4463196,1,1000
1914,1kmE4813N3271,4463758,1,1000
1914,1kmE4813N3271,4464148,1,1000
1914,1kmE4813N3271,4464617,1,1000
1914,1kmE4813N3271,4465742,1,1000
1914,1kmE4813N3271,4467090,1,1000
1914,1kmE4813N3271,4468901,1,1000
1914,1kmE4813N3271,4990191,3,1000
1914,1kmE4813N3271,4990525,2,1000
1914,1kmE4813N3271,5000208,2,1000
1914,1kmE4813N3271,5001643,2,1000
1914,1kmE4813N3271,5022469,1,1000
1914,1kmE4813N3271,5022479,2,1000
1914,1kmE4813N3271,5022722,2,1000
1914,1kmE4813N3271,5022738,2,1000
1914,1kmE4813N3271,5749654,1,1000
1914,1kmE4813N3271,5750461,1,1000
1914,1kmE4813N3271,5752049,2,1000
1914,1kmE4813N3271,5752087,1,1000
1914,1kmE4813N3271,5752949,3,1000
1914,1kmE4813N3271,5875994,1,1000
1914,1kmE4813N3271,5877900,1,1000
1914,1kmE4813N3271,6097745,2,1000
1914,1kmE4813N3271,6097784,1,1000
1914,1kmE4813N3271,7576840,2,1000
1914,1kmE4813N3271,7704804,1,1000
1914,1kmE4813N3271,7791391,1,1000
1914,1kmE4813N3271,8544630,1,1000
1914,1kmE4813N3271,9013850,1,1000
1914,1kmE4813N3271,9795476,1,1000
1914,1kmE4813N3271,9801477,1,1000
1914,1kmE4814N3269,1043572,1,1000
1914,1kmE4814N3269,1215134,1,1000
1914,1kmE4814N3270,1034242,8,1000
1914,1kmE4814N3270,1039254,1,1000
1914,1kmE4814N3270,1043318,3,1000
1914,1kmE4814N3270,1043572,12,1000
1914,1kmE4814N3270,1047384,1,1000
1914,1kmE4814N3270,1047386,3,1000
1914,1kmE4814N3270,1047396,1,1000
1914,1kmE4814N3270,1048319,1,1000
1914,1kmE4814N3270,1048335,3,1000
1914,1kmE4814N3270,1069458,5,1000
1914,1kmE4814N3270,1095848,1,1000
1914,1kmE4814N3270,1095953,1,1000
1914,1kmE4814N3270,1162856,1,1000
1914,1kmE4814N3270,1174232,1,1000
1914,1kmE4814N3270,1181210,4,1000
1914,1kmE4814N3270,1181282,1,1000
1914,1kmE4814N3270,1181325,3,1000
1914,1kmE4814N3270,1181356,1,1000
1914,1kmE4814N3270,1181454,1,1000
1914,1kmE4814N3270,1184730,1,1000
1914,1kmE4814N3270,1191136,2,1000
1914,1kmE4814N3270,1194901,2,1000
1914,1kmE4814N3270,1195043,1,1000
1914,1kmE4814N3270,1203137,1,1000
1914,1kmE4814N3270,1214795,2,1000
1914,1kmE4814N3270,1215134,1,1000
1914,1kmE4814N3270,1219135,1,1000
1914,1kmE4814N3270,1245893,2,1000
1914,1kmE4814N3270,4291704,1,1000
1914,1kmE4814N3270,4291970,1,1000
1914,1kmE4814N3270,4432917,1,1000
1914,1kmE4814N3270,4432988,2,1000
1914,1kmE4814N3270,4433355,1,1000
1914,1kmE4814N3270,4433381,1,1000
1914,1kmE4814N3270,4433445,1,1000
1914,1kmE4814N3270,4445318,1,1000
1914,1kmE4814N3270,4452252,2,1000
1914,1kmE4814N3270,4452258,6,1000
1914,1kmE4814N3270,4454813,1,1000
1914,1kmE4814N3270,4458916,1,1000
1914,1kmE4814N3270,4459693,2,1000
1914,1kmE4814N3270,4459711,1,1000
1914,1kmE4814N3270,4459737,1,1000
1914,1kmE4814N3270,4459850,1,1000
1914,1kmE4814N3270,4460169,1,1000
1914,1kmE4814N3270,4460252,1,1000
1914,1kmE4814N3270,4461529,2,1000
1914,1kmE4814N3270,4463441,3,1000
1914,1kmE4814N3270,4463758,1,1000
1914,1kmE4814N3270,4463804,1,1000
1914,1kmE4814N3270,4464779,1,1000
1914,1kmE4814N3270,4464813,1,1000
1914,1kmE4814N3270,4468901,2,1000
1914,1kmE4814N3270,4990191,2,1000
1914,1kmE4814N3270,5022469,1,1000
1914,1kmE4814N3270,5022579,2,1000
1914,1kmE4814N3270,5022592,1,1000
1914,1kmE4814N3270,5022722,8,1000
1914,1kmE4814N3270,5022738,2,1000
1914,1kmE4814N3270,5750452,1,1000
1914,1kmE4814N3270,5752049,2,1000
1914,1kmE4814N3270,5752635,2,1000
1914,1kmE4814N3270,5752949,9,1000
1914,1kmE4814N3270,5877900,1,1000
1914,1kmE4814N3270,6097745,1,1000
1914,1kmE4814N3270,6097779,1,1000
1914,1kmE4814N3270,6989693,1,1000
1914,1kmE4814N3270,7576840,1,1000
1914,1kmE4814N3270,8210670,1,1000
1914,1kmE4814N3270,8293987,1,1000
1914,1kmE4814N3270,8411684,1,1000
1914,1kmE4814N3270,8544630,2,1000
1914,1kmE4814N3270,9795476,1,1000
1914,1kmE4814N3270,9801477,1,1000
1914,1kmE4814N3270,10994058,2,1000
1914,1kmE4814N3271,1034242,3,1000
1914,1kmE4814N3271,1034452,2,1000
1914,1kmE4814N3271,1043318,2,1000
1914,1kmE4814N3271,1043572,7,1000
1914,1kmE4814N3271,1047386,2,1000
1914,1kmE4814N3271,1048319,1,1000
1914,1kmE4814N3271,1048335,2,1000
1914,1kmE4814N3271,1048809,1,1000
1914,1kmE4814N3271,1069458,11,1000
1914,1kmE4814N3271,1095669,2,1000
1914,1kmE4814N3271,1095848,1,1000
1914,1kmE4814N3271,1171988,1,1000
1914,1kmE4814N3271,1181210,3,1000
1914,1kmE4814N3271,1181282,3,1000
1914,1kmE4814N3271,1181325,2,1000
1914,1kmE4814N3271,1184730,1,1000
1914,1kmE4814N3271,1194901,4,1000
1914,1kmE4814N3271,1195043,1,1000
1914,1kmE4814N3271,1214795,3,1000
1914,1kmE4814N3271,1216606,2,1000
1914,1kmE4814N3271,1218525,1,1000
1914,1kmE4814N3271,1219135,1,1000
1914,1kmE4814N3271,1237532,2,1000
1914,1kmE4814N3271,1244412,1,1000
1914,1kmE4814N3271,1245893,2,1000
1914,1kmE4814N3271,4291704,1,1000
1914,1kmE4814N3271,4426764,1,1000
1914,1kmE4814N3271,4432917,2,1000
1914,1kmE4814N3271,4432988,1,1000
1914,1kmE4814N3271,4433381,1,1000
1914,1kmE4814N3271,4433445,1,1000
1914,1kmE4814N3271,4450482,2,1000
1914,1kmE4814N3271,4452252,3,1000
1914,1kmE4814N3271,4452258,7,1000
1914,1kmE4814N3271,4452580,1,1000
1914,1kmE4814N3271,4454813,1,1000
1914,1kmE4814N3271,4458916,2,1000
1914,1kmE4814N3271,4459693,1,1000
1914,1kmE4814N3271,4459711,2,1000
1914,1kmE4814N3271,4459737,1,1000
1914,1kmE4814N3271,4461358,2,1000
1914,1kmE4814N3271,4461529,1,1000
1914,1kmE4814N3271,4463441,1,1000
1914,1kmE4814N3271,4464813,1,1000
1914,1kmE4814N3271,4465183,1,1000
1914,1kmE4814N3271,4467090,1,1000
1914,1kmE4814N3271,4467994,1,1000
1914,1kmE4814N3271,4468901,1,1000
1914,1kmE4814N3271,4468919,1,1000
1914,1kmE4814N3271,4990525,1,1000
1914,1kmE4814N3271,5000208,2,1000
1914,1kmE4814N3271,5001643,1,1000
1914,1kmE4814N3271,5022479,1,1000
1914,1kmE4814N3271,5022579,1,1000
1914,1kmE4814N3271,5022592,2,1000
1914,1kmE4814N3271,5022722,6,1000
1914,1kmE4814N3271,5022738,3,1000
1914,1kmE4814N3271,5752049,3,1000
1914,1kmE4814N3271,5752087,1,1000
1914,1kmE4814N3271,5752949,8,1000
1914,1kmE4814N3271,5877900,1,1000
1914,1kmE4814N3271,6097745,1,1000
1914,1kmE4814N3271,7887483,2,1000
1914,1kmE4814N3271,8185687,2,1000
1914,1kmE4814N3271,9795476,2,1000
1914,1kmE4814N3271,9801477,1,1000
1914,1kmE4814N3271,10994058,1,1000
1914,1kmE4815N3270,1043572,2,1000
1914,1kmE4815N3270,1069458,1,1000
1914,1kmE4815N3270,4452252,1,1000
1914,1kmE4815N3270,4459693,1,1000
1914,1kmE4815N3270,4465742,1,1000
1914,1kmE4815N3270,4468901,1,1000
1914,1kmE4815N3270,5022722,2,1000
1914,1kmE4815N3270,8353562,1,1000
1914,1kmE4815N3270,8544630,1,1000
1914,1kmE4815N3271,1034452,1,1000
1914,1kmE4815N3271,1043572,1,1000
1914,1kmE4815N3271,5022592,1,1000
1914,1kmE5217N3201,8878274,1,1000
1915,1kmE4813N3270,5022579,1,1000
1915,1kmE4814N3270,5022579,3,1000
1915,1kmE4814N3271,5022579,1,1000
1915,1kmE4887N3361,8796936,1,1000
1915,1kmE4887N3362,8796936,1,1000
1915,1kmE5074N3304,4425729,1,1000
1916,1kmE4813N3270,1057556,1,1000
1916,1kmE4813N3270,1069044,1,1000
1916,1kmE4813N3270,1091565,1,1000
1916,1kmE4813N3270,4438423,1,1000
1916,1kmE4813N3271,1047936,1,1000
1916,1kmE4813N3271,1057556,1,1000
1916,1kmE4813N3271,1069044,2,1000
1916,1kmE4813N3271,1940510,1,1000
1916,1kmE4813N3271,5749344,2,1000
1916,1kmE4813N3271,6097759,1,1000
1916,1kmE4814N3270,1035290,1,1000
1916,1kmE4814N3270,1047936,1,1000
1916,1kmE4814N3270,1057556,4,1000
1916,1kmE4814N3270,1069044,2,1000
1916,1kmE4814N3270,1095899,1,1000
1916,1kmE4814N3270,1940575,1,1000
1916,1kmE4814N3270,4459737,1,1000
1916,1kmE4814N3270,4472913,1,1000
1916,1kmE4814N3270,4988363,1,1000
1916,1kmE4814N3270,8349338,1,1000
1916,1kmE4814N3271,1034472,1,1000
1916,1kmE4814N3271,1047936,2,1000
1916,1kmE4814N3271,1057556,2,1000
1916,1kmE4814N3271,1069044,3,1000
1916,1kmE4814N3271,1095899,2,1000
1916,1kmE4814N3271,1940744,1,1000
1916,1kmE4814N3271,4445304,1,1000
1916,1kmE4814N3271,5022659,1,1000
1916,1kmE4814N3271,8349338,1,1000
1916,1kmE4888N3362,1939879,1,1000
1916,1kmE4888N3362,1940639,1,1000
1918,1kmE4813N3271,4458659,1,1000
1920,1kmE5074N3305,1144307,1,1000
1921,1kmE4769N3128,5141501,1,1000
1921,1kmE4813N3270,1144307,1,1000
1921,1kmE5056N3023,5141501,1,1000
1922,1kmE4842N3477,7859738,1,1000
1922,1kmE4889N3362,8685330,1,1000
1922,1kmE4958N3062,1940744,1,1000
1922,1kmE4958N3063,5141493,1,1000
1922,1kmE4959N3062,1940744,1,1000
1923,1kmE4958N3062,1939879,1,1000
1923,1kmE4958N3063,1940744,1,1000
1923,1kmE4959N3062,1940807,2,1000
1923,1kmE4959N3063,1940575,1,1000
1923,1kmE4959N3063,1940744,1,1000
1923,1kmE4959N3063,1940807,1,1000
1923,1kmE5055N3023,1940807,1,1000
1923,1kmE5076N3128,1940644,1,1000
1924,1kmE4888N3361,4458916,1,1000
